FirstName,LastName,Club,Position,BaseSalary,GuaranteedComp
Eduardo,Dominguez,LA Galaxy,D,"192000.0","192000.0"
Landon,Donovan,LA Galaxy,F,"900000.0","900000.0"
Mkhokheli,Dube,New England Revolution,F,"17700.0","17700.0"
Todd,Dunivant,Toronto FC,D,"104737.5","104737.5"
Rod,Dyachenko,DC United,M,"33000.0","33000.0"
Eric,Ebert,Chivas USA,D,"12900.0","12900.0"
Oscar,Echeverry,New York Red Bulls,F,"80000.0","80000.0"
Brian,Edwards,Toronto FC,GK,"36000.0","44750.0"
Emmanuel,Ekpo,Columbus Crew,M,"101500.0","123750.0"
Cory,Elenio,Columbus Crew,M,"12900.0","12900.0"
Kilian,Elkinson,Toronto FC,M,"12900.0","12900.0"
Luciano,Emilio,DC United,F,"720000.0","758857.14"
Facundo,Erpen,Colorado Rapids,D,"125000.0","125000.0"
Alecko,Eskandarian,Chivas USA,F,"123500.0","131041.25"
Fabian,Espindola,Real Salt Lake,F,"75000.0","75000.0"
Roger,Espinoza,Sporting Kansas City,M,"45000.0","78750.0"
Brad,Evans,Columbus Crew,M,"33000.0","33000.0"
Dejair,Ferreira,Chivas USA,M,"96000.0","185230.77"
Robert,Findley,Real Salt Lake,F,"47100.0","59600.0"
Gary,Flood,New England Revolution,M,"17700.0","17700.0"
Jorge,Flores,Chivas USA,F,"17700.0","17700.0"
Joey,Franchino,LA Galaxy,M,"50000.0","50000.0"
Sean,Franklin,LA Galaxy,D,"36000.0","48500.0"
Tomasz,Frankowski,Chicago Fire,F,"198000.0","214250.0"
Hunter,Freeman,Toronto FC,D,"61160.0","71160.0"
Gabe,Gala,Toronto FC,D,"12900.0","12900.0"
Maykel,Galindo,Chivas USA,F,"79750.0","79750.0"
Marcelo,Gallardo,DC United,M,"1500000.0","1874006.0"
Nick,Garcia,San Jose Earthquakes,D,"137812.0","142812.0"
Jason,Garey,Columbus Crew,F,"48125.0","60625.0"
Derek,Gaudet,Toronto FC,F,"12900.0","12900.0"
Eddie,Gaven,Columbus Crew,M,"165000.0","165000.0"
Michael,Gavin,LA Galaxy,D,"17700.0","17700.0"
Joe,Germanese,New England Revolution,M,"12900.0","12900.0"
Michael,Ghebru,San Jose Earthquakes,F,"12900.0","12900.0"
Cory,Gibbs,Colorado Rapids,D,"96000.0","103142.86"
John,Gilkerson,New York Red Bulls,D,"12900.0","12900.0"
Gavin,Glinton,San Jose Earthquakes,F,"60000.0","60000.0"
Kevin,Goldthwaite,New York Red Bulls,D,"68750.0","77750.0"
Christian,Gomez,Colorado Rapids,M,"385000.0","430000.0"
Hercules,Gomez,Sporting Kansas City,F,"51817.5","51817.5"
Alan,Gordon,LA Galaxy,F,"72504.0","72504.0"
Ned,Grabavoy,San Jose Earthquakes,M,"90000.0","90000.0"
Mike,Graczyk,MLS Pool,GK,"17700.0","17700.0"
Kelly,Gray,San Jose Earthquakes,M,"38247.0","40579.13"
Brian,Grazier,Colorado Rapids,M,"12900.0","12900.0"
Andy,Gruenebaum,Columbus Crew,GK,"33000.0","33000.0"
Bruno,Guarda,FC Dallas,M,"45000.0","65500.0"
Ivan,Guerrero,DC United,M,"140000.0","147000.0"
Amado,Guevara,Toronto FC,M,"162000.0","185750.0"
Michael,Gustavson,San Jose Earthquakes,GK,"12900.0","12900.0"
Diego,Gutierrez,Chicago Fire,D,"105000.0","107500.0"
Brad,Guzan,Chivas USA,GK,"88974.38","103974.38"
Anthony,Hamilton,Chivas USA,F,"17700.0","17700.0"
Kevin,Harmse,Toronto FC,M,"72000.0","72000.0"
Michael,Harrington,Sporting Kansas City,D,"49600.0","67100.0"
Atiba,Harris,Chivas USA,F,"57000.0","60000.0"
Kevin,Hartman,Sporting Kansas City,GK,"150000.0","150000.0"
Jordan,Harvey,Colorado Rapids,D,"33000.0","33000.0"
Matt,Hatzke,San Jose Earthquakes,M,"12900.0","12900.0"
Nick,Hatzke,Houston Dynamo,M,"12900.0","12900.0"
John-Michael,Hayden,Houston Dynamo,M,"17700.0","17700.0"
Jay,Heaps,New England Revolution,D,"110000.0","116000.0"
Frankie,Hejduk,Columbus Crew,D,"150000.0","175000.0"
Ezra,Hendrickson,Columbus Crew,D,"72000.0","72000.0"
Jason,Hernandez,San Jose Earthquakes,D,"47250.0","47875.0"
Andy,Herron,Chicago Fire,F,"90000.0","102500.0"
William,Hesmer,Columbus Crew,GK,"70000.0","70000.0"
Aaron,Hohlbein,Sporting Kansas City,D,"33000.0","33000.0"
Stuart,Holden,Houston Dynamo,M,"33075.0","33075.0"
David,Horst,Real Salt Lake,D,"33000.0","33000.0"
Darren,Huckerby,San Jose Earthquakes,F,"330000.0","355000.0"
Justin,Hughes,Colorado Rapids,GK,"12900.0","12900.0"
Patrick,Ianni,Houston Dynamo,D,"75000.0","108000.0"
Abdus,Ibrahim,Toronto FC,F,"70000.0","103000.0"
Amaechi,Igwe,New England Revolution,D,"70000.0","103000.0"
Ugo,Ihemelu,Colorado Rapids,D,"60500.0","60500.0"
Andy,Iro,Columbus Crew,D,"36000.0","53500.0"
Julius,James,Toronto FC,D,"36000.0","44750.0"
Greg,Janicki,DC United,D,"12900.0","12900.0"
Nate,Jaqua,Houston Dynamo,F,"156000.0","174125.0"
Ante,Jazic,LA Galaxy,D,"120000.0","125625.0"
Jack,Jewsbury,Sporting Kansas City,D,"55000.0","55000.0"
Diego,Jimenez,New York Red Bulls,D,"12900.0","12900.0"
Ryan,Johnson,San Jose Earthquakes,M,"33000.0","33000.0"
Will,Johnson,Real Salt Lake,F,"39000.0","52571.43"
Bryan,Jordan,LA Galaxy,F,"12900.0","12900.0"
Shalrie,Joseph,New England Revolution,M,"300000.0","325000.0"
George,Josten,Columbus Crew,F,"12900.0","12900.0"
Ian,Joy,Real Salt Lake,D,"120000.0","120000.0"
Ryan,Junge,Columbus Crew,D,"12900.0","12900.0"
Kei,Kamara,Houston Dynamo,F,"47850.0","57850.0"
Macoumba,Kandji,New York Red Bulls,F,"36000.0","56988.37"
Andrew,Kartunen,MLS Pool,GK,"12900.0","12900.0"
Kai,Kasiguran,Chicago Fire,F,"12900.0","12900.0"
Stephen,Keel,Colorado Rapids,D,"17700.0","17700.0"
Kasey,Keller,Seattle Sounders FC,GK,"",""
Dan,Kennedy,Chivas USA,GK,"33000.0","33000.0"
Tyler,Kettering,Chicago Fire,GK,"12900.0","12900.0"
Thabiso,Khumalo,DC United,F,"33000.0","33000.0"
Kosuke,Kimura,Colorado Rapids,D,"17700.0","17700.0"
Stephen,King,Chicago Fire,M,"17700.0","17700.0"
Dustin,Kirby,Real Salt Lake,D,"17700.0","17700.0"
Quavas,Kirk,DC United,M,"100000.0","136500.0"
Jovan,Kirovski,San Jose Earthquakes,F,"220000.0","220000.0"
Chris,Klein,LA Galaxy,D,"150000.0","150000.0"
Gordon,Kljestan,New York Red Bulls,M,"12900.0","12900.0"
Sacha,Kljestan,Chivas USA,M,"95000.0","128000.0"
Brad,Knighton,New England Revolution,GK,"17700.0","17700.0"
Ibrahim,Koroma,DC United,D,"17700.0","17700.0"
Dema,Kovalenko,Real Salt Lake,M,"200000.0","207618.75"
Guy,Kpene,Houston Dynamo,F,"12900.0","12900.0"
Michael,Kraus,Sporting Kansas City,M,"12900.0","12900.0"
Eric,Kronberg,Sporting Kansas City,GK,"33000.0","33000.0"
Nick,LaBrocca,Colorado Rapids,M,"12900.0","12900.0"
Josh,Lambo,FC Dallas,GK,"45000.0","78000.0"
Jeff,Larentowicz,New England Revolution,M,"33000.0","33000.0"
Sebastian,Le Toux,Seattle Sounders FC,M,"84000.0","96000.0"
Jonathan,Leathers,Sporting Kansas City,D,"17700.0","17700.0"
Chris,Leitch,New York Red Bulls,D,"60000.0","60000.0"
Steven,Lenhart,Columbus Crew,F,"12900.0","12900.0"
Eddie,Lewis,LA Galaxy,M,"108000.0","113714.29"
Francisco,Lima,San Jose Earthquakes,M,"195000.0","207000.0"
Claudio,Lopez,Sporting Kansas City,F,"720000.0","820000.0"
Peter,Lowry,Chicago Fire,M,"12900.0","12900.0"
Mike,Magee,New York Red Bulls,F,"64637.19","65637.19"
Abdoulie,Mansally,New England Revolution,F,"33000.0","33000.0"
Brandon,Manzonelli,New England Revolution,M,"12900.0","12900.0"
Justin,Mapp,Chicago Fire,M,"165000.0","200000.0"
Carlos,Marinelli,Sporting Kansas City,M,"115000.0","115000.0"
Lidor,Marmol,Chicago Fire,M,"96000.0","109750.0"
Matt,Marquess,Sporting Kansas City,D,"12900.0","12900.0"
Jesse,Marsch,Chivas USA,M,"150000.0","159375.0"
Chad,Marshall,Columbus Crew,D,"125000.0","148000.0"
Tyrone,Marshall,Toronto FC,D,"150000.0","153750.0"
Gonzalo,Martinez,DC United,D,"228000.0","244750.0"
Pablo,Mastroeni,Colorado Rapids,M,"300000.0","318000.0"
Clint,Mathis,Real Salt Lake,M,"99999.96","99999.96"
Gerson,Mayen,Chivas USA,M,"12900.0","12900.0"
Andongcho,M'Buta,New York Red Bulls,M,"12900.0","12900.0"
Brian,McBride,Chicago Fire,F,"163999.92","189333.25"
Dax,McCarty,FC Dallas,M,"45500.0","58000.0"
Brandon,McDonald,LA Galaxy,M,"17700.0","17700.0"
Rauwshan,McKenzie,Sporting Kansas City,D,"12900.0","12900.0"
Tom,McManus,Colorado Rapids,F,"134400.0","140462.5"
Devon,McTavish,DC United,D,"33000.0","33000.0"
Domenic,Mediate,DC United,M,"33000.0","33000.0"
Joey,Melo,Toronto FC,M,"12900.0","12900.0"
Carlos,Mendes,New York Red Bulls,D,"70986.56","70986.56"
Francisco,Mendoza,Chivas USA,M,"105000.0","105000.0"
Stefani,Miglioranzi,Columbus Crew,M,"76200.0","84200.0"
Ryan,Miller,DC United,D,"12900.0","12900.0"
Adam,Moffat,Columbus Crew,M,"17700.0","17700.0"
David,Monsalve,MLS Pool,GK,"33000.0","33000.0"
Drew,Moor,FC Dallas,D,"132000.0","149188.89"
Javier,Morales,Real Salt Lake,M,"240000.0","240000.0"
Alejandro,Moreno,Columbus Crew,F,"126000.0","131000.0"
Jaime,Moreno,DC United,F,"275000.0","275000.0"
Kurt,Morsink,Sporting Kansas City,M,"33000.0","33000.0"
Yura,Movsisyan,Real Salt Lake,F,"47575.0","57575.0"
Brian,Mullan,Houston Dynamo,M,"156240.0","165552.5"
Richard,Mulrooney,Houston Dynamo,M,"157500.0","157500.0"
Mike,Munoz,LA Galaxy,M,"12900.0","12900.0"
Chance,Myers,Sporting Kansas City,D,"70000.0","130000.0"
Paulo,Nagamura,Chivas USA,M,"93712.5","93712.5"
Bryan,Namoff,DC United,D,"95000.0","98750.0"
Alex,Nimo,Real Salt Lake,M,"45000.0","78000.0"
Nick,Noble,Chicago Fire,GK,"17700.0","17700.0"
Pat,Noonan,Columbus Crew,F,"175008.0","175008.0"
Tino,Nunez,Real Salt Lake,F,"17700.0","17700.0"
Roberto,Nurse,Chivas USA,F,"12900.0","12900.0"
Patrick,Nyarko,Chicago Fire,F,"55000.0","135000.0"
Sainey,Nyassi,New England Revolution,M,"33000.0","33000.0"
Sanna,Nyassi,Seattle Sounders FC,M,"33000.0","33000.0"
Stanley,Nyazamba,Columbus Crew,F,"12900.0","12900.0"
Ciaran,O'Brien,Colorado Rapids,M,"45000.0","78750.0"
Ronnie,O'Brien,San Jose Earthquakes,M,"240000.0","258750.0"
Dominic,Oduro,FC Dallas,F,"33000.0","33000.0"
Jamison,Olave,Real Salt Lake,D,"80000.0","80000.0"
Ben,Olsen,DC United,M,"215000.0","215000.0"
Pat,Onstad,Houston Dynamo,GK,"173000.0","173000.0"
Danny,O'Rourke,Columbus Crew,D,"59147.81","69147.81"
Duncan,Oughton,Columbus Crew,D,"75600.0","75600.0"
Gino,Padula,Columbus Crew,D,"120000.0","145000.0"
Mike,Palacio,New York Red Bulls,M,"12900.0","12900.0"
Daniel,Paladini,Chivas USA,M,"12900.0","12900.0"
Marco,Pappa,Chicago Fire,M,"33000.0","33000.0"
Boris,Pardo,Sporting Kansas City,GK,"12900.0","12900.0"
Jeff,Parke,New York Red Bulls,D,"57487.5","58737.5"
Lance,Parker,Chivas USA,GK,"12900.0","12900.0"
Michael,Parkhurst,New England Revolution,D,"135382.5","147882.5"
Caleb,Patterson,New York Red Bulls,GK,"12900.0","12900.0"
Logan,Pause,Chicago Fire,M,"81730.0","84230.0"
Gonzalo,Peralta,DC United,D,"180000.0","199000.0"
Andrew,Peterson,Columbus Crew,D,"12900.0","12900.0"
Jacob,Peterson,Colorado Rapids,F,"75000.0","93750.0"
Mike,Petke,Colorado Rapids,D,"133000.0","133000.0"
Pat,Phelan,New England Revolution,M,"33000.0","33000.0"
Ricardo,Pierre-Louis,Columbus Crew,F,"17700.0","17700.0"
Juan,Pietravallo,New York Red Bulls,M,"192000.0","192000.0"
Alvaro,Pires,LA Galaxy,M,"100000.0","110775.31"
Aaron,Pitchkolan,FC Dallas,D,"33000.0","33000.0"
Nelson,Pizarro,Sporting Kansas City,M,"12900.0","12900.0"
Brian,Plotkin,Columbus Crew,M,"12900.0","12900.0"
Ryan,Pore,Sporting Kansas City,F,"54807.5","67307.5"
Brandon,Prideaux,Chicago Fire,D,"72000.0","72000.0"
Santino,Quaranta,DC United,M,"35000.0","35000.0"
Steve,Ralston,New England Revolution,M,"150000.0","150000.0"
Michael,Randolph,LA Galaxy,D,"33000.0","33000.0"
Ante,Razov,Chivas USA,F,"255000.0","258750.0"
Kevin,Reiman,Real Salt Lake,M,"12900.0","12900.0"
Matt,Reis,New England Revolution,GK,"161250.0","161250.0"
Kyle,Reynish,Real Salt Lake,GK,"17700.0","17700.0"
Bobby,Rhine,FC Dallas,D,"65000.0","67500.0"
Pablo,Ricchetti,FC Dallas,M,"132000.0","138625.0"
Dane,Richards,New York Red Bulls,M,"33000.0","33000.0"
Rohan,Ricketts,Toronto FC,M,"200004.0","212504.0"
James,Riley,San Jose Earthquakes,D,"33000.0","33000.0"
Nick,Rimando,Real Salt Lake,GK,"91500.0","95843.75"
Jamil,Roberts,San Jose Earthquakes,D,"17700.0","17700.0"
Troy,Roberts,LA Galaxy,D,"33000.0","33000.0"
Carl,Robinson,Toronto FC,M,"315000.0","330000.0"
Dasan,Robinson,Chicago Fire,D,"44625.0","44625.0"
Eddie,Robinson,Houston Dynamo,D,"131250.0","131250.0"
Andre,Rocha,FC Dallas,M,"135000.0","135000.0"
Robbie,Rogers,Columbus Crew,M,"57500.0","57500.0"
Jorge,Rojas,New York Red Bulls,M,"84000.0","94000.0"
Chris,Rolfe,Chicago Fire,F,"81375.0","86075.0"
Tyler,Rosenlund,Toronto FC,M,"17700.0","17700.0"
David,Roth,New York Red Bulls,M,"12900.0","12900.0"
Jeff,Rowland,FC Dallas,M,"17700.0","17700.0"
Bryant,Rueckner,MLS Pool,GK,"17700.0","17700.0"
Carlos,Ruiz,Toronto FC,F,"350000.0","460000.0"
Robbie,Russell,Real Salt Lake,M,"95016.0","100767.43"
Dario,Sala,FC Dallas,GK,"130000.0","139875.0"
Shea,Salinas,San Jose Earthquakes,M,"33000.0","33000.0"
Marcelo,Saragosa,FC Dallas,M,"70350.0","74635.71"
Kwame,Sarkodie,Colorado Rapids,D,"12900.0","12900.0"
Luke,Sassano,New York Red Bulls,M,"17700.0","17700.0"
Josh,Saunders,LA Galaxy,GK,"33000.0","33000.0"
Keith,Savage,Chivas USA,F,"12900.0","12900.0"
Guillermo Barros,Schelotto,Columbus Crew,F,"250000.0","375000.0"
Kenny,Schoeni,Columbus Crew,GK,"17700.0","17700.0"
Scott,Sealy,San Jose Earthquakes,F,"34728.75","34728.75"
Gonzalo,Segares,Chicago Fire,D,"58590.0","61090.0"
Chris,Seitz,Real Salt Lake,GK,"70000.0","105500.0"
Adrian,Serioux,FC Dallas,D,"113400.0","125900.0"
Israel,Sesay,LA Galaxy,F,"45000.0","77083.33"
Christopher,Sharpe,MLS Pool,GK,"33000.0","33000.0"
Brek,Shea,FC Dallas,M,"45000.0","78000.0"
Victor,Sikora,FC Dallas,M,"144000.0","163285.71"
Clyde,Simms,DC United,M,"57750.0","59000.0"
Adam,Smarte,San Jose Earthquakes,F,"17700.0","17700.0"
Jarrod,Smith,Toronto FC,F,"36000.0","36000.0"
Johann,Smith,Toronto FC,F,"36000.0","47666.67"
Khano,Smith,New England Revolution,M,"46305.0","46305.0"
Davide,Somma,San Jose Earthquakes,M,"12900.0","12900.0"
Bakary,Soumare,Chicago Fire,D,"70000.0","103000.0"
Kevin,Souter,Sporting Kansas City,M,"12900.0","12900.0"
Seth,Stammler,New York Red Bulls,M,"105000.0","105000.0"
Dan,Stratford,DC United,M,"17700.0","17700.0"
Nathan,Sturgis,Real Salt Lake,M,"75000.0","108000.0"
Claudio,Suarez,Chivas USA,D,"125000.0","137500.0"
Greg,Sutton,Toronto FC,GK,"150000.0","157562.5"
Carey,Talley,Chivas USA,D,"105000.0","105000.0"
Brennan,Tennelle,Real Salt Lake,M,"12900.0","12900.0"
Shavar,Thomas,Chivas USA,D,"95000.0","98750.0"
Abe,Thompson,FC Dallas,F,"33000.0","33000.0"
Craig,Thompson,DC United,M,"12900.0","12900.0"
Wells,Thompson,New England Revolution,M,"33000.0","33000.0"
Zach,Thornton,Chivas USA,GK,"50000.0","52500.0"
James,Thorpe,DC United,GK,"12900.0","12900.0"
John,Thorrington,Chicago Fire,M,"60000.0","61875.0"
Chris,Tierney,New England Revolution,D,"12900.0","12900.0"
Sainey,Touray,New York Red Bulls,F,"12900.0","12900.0"
Ivan,Trujillo,Sporting Kansas City,F,"70000.0","70000.0"
Josh,Tudela,LA Galaxy,M,"17700.0","17700.0"
Taylor,Twellman,New England Revolution,F,"325008.0","350008.0"
Brandon,Tyler,New England Revolution,D,"12900.0","12900.0"
Sinisa,Ubiparipovic,New York Red Bulls,M,"33000.0","33000.0"
Erik,Ustruck,Houston Dynamo,M,"12900.0","12900.0"
Peter,Vagenas,LA Galaxy,M,"144000.0","144000.0"
Julian,Valentin,LA Galaxy,D,"12900.0","12900.0"
Rob,Valentino,New England Revolution,D,"36000.0","53500.0"
Dave,Van Den Bergh,New York Red Bulls,M,"240000.0","274583.33"
Greg,Vanney,LA Galaxy,D,"91800.0","91800.0"
Lawson,Vaughn,Chivas USA,D,"33000.0","33000.0"
Marco,Velez,Toronto FC,D,"60000.0","60500.0"
Sasha,Victorine,Chivas USA,M,"151250.0","153750.0"
Joe,Vide,DC United,M,"17700.0","19128.57"
Spencer,Wadsworth,FC Dallas,M,"12900.0","12900.0"
David,Wagenfuhr,FC Dallas,D,"44500.0","45250.0"
Blake,Wagner,FC Dallas,D,"36300.0","48800.0"
Tyson,Wahl,Sporting Kansas City,D,"33000.0","33000.0"
Craig,Waibel,Houston Dynamo,D,"70008.0","70008.0"
Anthony,Wallace,FC Dallas,M,"70000.0","103000.0"
Corbin,Waller,Houston Dynamo,GK,"12900.0","12900.0"
Tim,Ward,Colorado Rapids,D,"44620.0","54620.0"
Doug,Warren,New England Revolution,GK,"52500.0","52500.0"
Austin,Washington,Chicago Fire,D,"12900.0","12900.0"
Jaime,Watson,FC Dallas,F,"17700.0","17700.0"
Lance,Watson,Sporting Kansas City,M,"17700.0","17700.0"
Zachary,Wells,DC United,GK,"52920.0","52920.0"
Josh,Wicks,LA Galaxy,GK,"38000.0","38000.0"
Raphael,Wicky,Chivas USA,M,"149583.29","159583.29"
Chase,Wileman,FC Dallas,M,"17700.0","17700.0"
Andy,Williams,Real Salt Lake,M,"80000.0","80000.0"
Chris,Wingert,Real Salt Lake,D,"65000.0","65000.0"
Josh,Wolff,Sporting Kansas City,F,"200004.0","200004.0"
John,Wolyniec,New York Red Bulls,F,"68906.25","68906.25"
Chris,Wondolowski,Houston Dynamo,M,"33000.0","33000.0"
Stephen,Wondolowski,Houston Dynamo,D,"12900.0","12900.0"
Daniel,Woolard,Chicago Fire,D,"17700.0","17700.0"
Marvell,Wynne,Toronto FC,D,"47500.0","150000.0"
Mike,Zaher,DC United,D,"12900.0","12900.0"
Cesar,Zambrano,Colorado Rapids,M,"12900.0","12900.0"
Kerry,Zavagnin,Sporting Kansas City,M,"169400.0","169400.0"
Jed,Zayner,Columbus Crew,D,"36300.0","43800.0"
Alex,Zotinca,Chivas USA,D,"70875.0","72125.0"
