FirstName,LastName,Club,Position,BaseSalary,GuaranteedComp
Jon,Bakero,Toronto FC,F,84999.96,101374.96
Michael,Baldisimo,Vancouver Whitecaps,M,54500.04,116471.59
Ezequiel,Barco,Atlanta United,M,1425000.00,1425000.00
Jack,Barmby,Portland Timbers,M,68256.00,68256.00
Giles,Barnes,Colorado Rapids,F-M,200000.04,200000.04
Michael,Barrios,FC Dallas,M,400000.08,400000.08
Shawn,Barry,Real Salt Lake,D,131250.00,131250.00
Cole,Bassett,Colorado Rapids,M,60000.00,69000.00
DaMarcus,Beasley,Houston Dynamo,D,275004.00,275004.00
Jason,Beaulieu,CF Montreal,GK,54500.04,54500.04
Kyle,Beckerman,Real Salt Lake,M,505008.00,530008.00
Daniel,Bedoya,New York City FC,M,54500.04,54500.04
Alejandro,Bedoya,Philadelphia Union,M,1200000.00,1266250.00
Steven,Beitashour,LAFC,D,275000.04,298375.04
Louis,Beland-Goyette,CF Montreal,M,54500.00,55750.00
George,Bello,Atlanta United,D,67500.00,71500.00
Kharlton,Belmar,Sporting Kansas City,F,68254.20,68254.20
Tony,Beltran,Real Salt Lake,D,230000.00,240950.00
Joe,Bendik,Orlando City SC,GK,180000.00,189083.40
Jo Inge,Berget,New York City FC,F,600000.00,816666.67
Matt,Bersano,San Jose Earthquakes,GK,68254.20,68254.20
Nick,Besler,Real Salt Lake,M,67500.00,67500.00
Matt,Besler,Sporting Kansas City,D,750000.00,783250.00
Myer,Bevan,Vancouver Whitecaps,F,54500.04,54500.04
Vincent,Bezecourt,New York Red Bulls,M,67500.00,69921.40
David,Bingham,LA Galaxy,GK,275000.04,275000.04
Eric,Bird,Houston Dynamo,M,67500.00,67500.00
Steven,Birnbaum,DC United,D,500004.00,525004.00
Tristan,Blackmon,LAFC,D,67500.00,70233.92
Andre,Blake,Philadelphia Union,GK,450000.00,500000.00
Sebastian,Blanco,Portland Timbers,M,1300008.00,1375008.00
Latif,Blessing,LAFC,F,75000.00,84375.00
Johan,Blomberg,Colorado Rapids,M,239808.00,239808.00
Anthony,Blondell,Vancouver Whitecaps,F,249999.96,295203.21
Emmanuel,Boateng,LA Galaxy,F,130000.00,130000.00
Yannick,Boli,Colorado Rapids,F,774999.96,907499.96
Alex,Bono,Toronto FC,GK,132000.00,164000.00
Michael,Boxall,Minnesota United,D,250008.00,267341.33
Michael,Bradley,Toronto FC,M,6000000.00,6500000.00
Shaft,Brewer,LAFC,M,54500.04,56166.71
Frederic,Brillant,DC United,D,264999.96,299999.96
Brandt,Bronico,Chicago Fire,M,68254.00,68254.00
Calle,Brown,Seattle Sounders FC,GK,67500.00,67500.00
Will,Bruin,Seattle Sounders FC,F,350000.00,351666.67
Teal,Bunbury,New England Revolution,F,215000.04,260000.04
Marc,Burch,Minnesota United,D,140004.00,140004.00
Cory,Burke,Philadelphia Union,F,67500.00,71223.75
Evan,Bush,CF Montreal,GK,157925.00,157925.00
Gianluca,Busio,Sporting Kansas City,F,80004.00,82504.00
Handwalla,Bwana,Seattle Sounders FC,M,54500.04,54500.04
Brandon,Bye,New England Revolution,D,54500.04,57760.82
Juan,Cabezas,Houston Dynamo,M,255156.00,279156.00
Victor,Cabrera,CF Montreal,D,270000.00,270000.00
Luis Alberto,Caicedo,New England Revolution,M,300000.00,300000.00
Scott,Caldwell,New England Revolution,M,129375.00,139375.00
Jeff,Caldwell,New York City FC,GK,54500.04,54500.04
Alexander,Callens,New York City FC,D,500000.04,564000.04
Caleb,Calvert,Colorado Rapids,F,105000.00,105000.00
Eric,Calvillo,San Jose Earthquakes,M,99999.96,114999.96
Francisco,Calvo,Minnesota United,D,450000.00,522600.00
Rudy,Camacho,CF Montreal,D,650000.04,699152.54
Jonathan,Campbell,Chicago Fire,D,120175.00,128300.00
Diego,Campos,Chicago Fire,M,54500.04,54500.04
Reggie,Cannon,FC Dallas,D,67500.00,67500.00
Jordan,Cano,FC Dallas,D,54500.04,54500.04
Russell,Canouse,DC United,M,247500.00,247500.00
Andrew,Carleton,Atlanta United,F,75000.00,87400.00
Servando,Carrasco,LA Galaxy,M,67500.00,67500.00
Julio,Cascante,Portland Timbers,D,150000.00,150000.00
Cristian,Casseres,New York Red Bulls,M,69999.96,108749.96
Valentin,Castellanos,New York City FC,M,150000.00,181008.07
Edgar,Castillo,Colorado Rapids,D,99996.00,129996.00
Darwin,Ceren,Houston Dynamo,M,225000.00,274375.00
Anibal,Chala,FC Dallas,D,300000.00,383000.00
Maxime,Chanot,New York City FC,D,375000.00,408000.00
Jay,Chapman,Toronto FC,M,99000.00,117500.00
Diego,Chara,Portland Timbers,M,550000.00,572000.00
Felix,Chenkam,Seattle Sounders FC,F,54500.04,54500.04
David,Choiniere,CF Montreal,M,67500.00,67500.00
Mathieu,Choiniere,CF Montreal,M,54500.04,59441.04
Michael,Ciani,LA Galaxy,D,600000.00,620000.00
Ricardo,Clark,Columbus Crew,M,125000.04,125000.04
Steve,Clark,Portland Timbers,GK,120000.00,130000.00
Stefan,Cleveland,Chicago Fire,GK,55654.20,55654.20
Ashley,Cole,LA Galaxy,D,450000.00,722499.98
Elliot,Collier,Chicago Fire,F,54500.04,54500.04
Aurelien,Collin,New York Red Bulls,D,450000.00,450000.00
Cristian,Colman,FC Dallas,F,500000.04,585000.04
Josue,Colman,Orlando City SC,M,150000.00,150000.00
Kip,Colvey,Colorado Rapids,D,67500.00,67500.00
Simon,Colyn,Vancouver Whitecaps,M,54499.92,60749.92
Tomas,Conechny,Portland Timbers,M-F,150000.00,166666.67
Drew,Conner,Chicago Fire,M,68907.30,68907.30
Jorge,Corrales,Chicago Fire,D,67500.00,67500.00
Warren,Creavalle,Philadelphia Union,M,140000.00,153000.00
Maxime,Crepeau,CF Montreal,GK,80000.00,84083.33
Alex,Crognale,Columbus Crew,D,95004.00,95004.00
Yohan,Croizet,Sporting Kansas City,M,650004.00,680004.00
Sam,Cronin,Minnesota United,M,141660.00,208761.33
Cody,Cropper,New England Revolution,GK,73828.13,73828.13
Harold,Cummings,San Jose Earthquakes,D,249996.00,300662.67
Nicolas,Czornomaz,LAFC,M,67500.00,71250.00
Mike,da Fonte,Colorado Rapids,D,67500.00,67500.00
Leonardo,Da Silva,Houston Dynamo,D,157504.50,165171.17
Ibson,da Silva,Minnesota United,M,300000.00,317083.33
Pierre,Da Silva,Orlando City SC,M,54504.00,54504.00
Aidan,Daniels,Toronto FC,M,54500.04,54500.04
Abu,Danladi,Minnesota United,F,135000.00,186000.00
Alphonso,Davies,Vancouver Whitecaps,M,72500.00,72500.00
Sean,Davis,New York Red Bulls,M,225000.00,261666.67
Marcel,de Jong,Vancouver Whitecaps,D-M,150000.00,164500.00
Michael,de Leeuw,Chicago Fire,F,525000.00,589212.50
Artur,de Lima,Columbus Crew,M,210000.00,244166.67
Christian,Dean,Chicago Fire,D,90000.00,93125.00
Nicolas,Del Grecco,Chicago Fire,D,90000.00,91125.00
AJ,DeLaGarza,Houston Dynamo,D,200000.04,207500.04
Jordy,Delem,Seattle Sounders FC,M,67500.00,67500.00
Nick,DeLeon,DC United,M,275000.00,275000.00
Marco,Delgado,Toronto FC,M,230000.00,230000.00
Clint,Dempsey,Retired,F,1100000.04,1650000.04
Nick,DePuy,,F,68254.20,75754.20
Tyler,Deric,Houston Dynamo,GK,67500.00,67500.00
Zakaria,Diallo,CF Montreal,D,299250.00,343250.00
Ilson,Dias,Philadelphia Union,M,300000.00,327000.00
Eric,Dick,Sporting Kansas City,GK,54500.04,57949.58
Amer,Didic,Sporting Kansas City,D,55654.20,55654.20
Claude,Dielna,New England Revolution,D,780000.00,909861.00
Adama,Diomande,LAFC,F,849999.96,934999.96
Clement,Diop,CF Montreal,GK,90000.00,97290.00
Borek,Dockal,Philadelphia Union,M,1714285.68,1714285.68
Roberto,Dominguez,Vancouver Whitecaps,D,54504.00,61465.66
Conor,Donovan,Houston Dynamo,D,54500.04,54500.04
Giovani,dos Santos,LA Galaxy,F,4250000.00,6000000.00
Jonathan,dos Santos,LA Galaxy,M,2000000.04,2000000.04
Kyle,Duncan,New York Red Bulls,D,54500.04,54500.04
Julian,Dunn,Toronto FC,D,54500.04,54500.04
Chris,Durkin,DC United,D-M,80000.00,89166.67
Chris,Duvall,CF Montreal,D,150000.00,150000.00
Dom,Dwyer,Orlando City SC,F,1200000.00,1383333.33
Andrew,Dykstra,Colorado Rapids,GK,100008.00,107658.51
Jeremy,Ebobisse,Portland Timbers,F,140000.00,203000.00
Raheem,Edwards,Chicago Fire,F,55654.20,55654.20
Earl,Edwards,Orlando City SC,GK,68250.00,68250.00
Alberth,Elis,Houston Dynamo,F,650340.00,650340.00
Jack,Elliott,Philadelphia Union,D,59629.50,59629.50
Kevin,Ellis,DC United,D,150000.00,158333.33
Mohammed,El-Mounir,Orlando City SC,D,174999.96,192833.29
Marvin,Emnes,Vancouver Whitecaps,F,69996.00,159829.33
Marcus,Epps,Philadelphia Union,M,55654.20,55654.20
Magnus,Eriksson,San Jose Earthquakes,F,399999.96,399999.96
Franco,Escobar,Atlanta United,D,250008.00,250008.00
Fidel,Escobar,New York Red Bulls,D,145000.08,145000.08
Roger,Espinoza,Sporting Kansas City,M,900000.00,900000.00
Derrick,Etienne,New York Red Bulls,M,68500.00,73500.00
Brad,Evans,Sporting Kansas City,D-M,200000.04,200000.04
Diego,Fagundez,New England Revolution,M,170000.00,190000.00
Rod,Fanni,CF Montreal,D,1200000.00,1225000.00
Marco,Farfan,Portland Timbers,D,64500.00,64500.00
Andrew,Farrell,New England Revolution,D,182600.00,267600.00
Benny,Feilhaber,LAFC,M,625000.00,625000.00
Luis,Felipe,San Jose Earthquakes,M,67500.00,68500.00
Rolf,Feltscher,LA Galaxy,D,240000.00,270000.00
Gerso,Fernandes,Sporting Kansas City,F-M,550008.00,591258.00
Luiz,Fernando,Minnesota United,M,275000.04,314166.71
Jesus,Ferreira,FC Dallas,F,54500.00,54500.00
Maynor,Figueroa,FC Dallas,D,240000.00,250000.00
Ethan,Finlay,Minnesota United,M,375000.00,375000.00
Oniel,Fisher,DC United,D-M,68906.25,68906.25
Kyle,Fisher,CF Montreal,D,55654.20,55654.20
Andres,Flores,Portland Timbers,M,67500.00,67500.00
Anthony,Fontana,Philadelphia Union,M,65004.00,73421.60
Andreu,Fontas,Sporting Kansas City,D,999999.96,999999.96
Kortne,Ford,Colorado Rapids,D,82500.00,89500.00
Hassan Ndam,Fouapon,New York Red Bulls,D,54504.00,54504.00
Waylon,Francis,Seattle Sounders FC,D,165000.00,196041.67
Sean,Franklin,Vancouver Whitecaps,D,150000.00,150000.00
Liam,Fraser,Toronto FC,M,67500.00,72500.00
Tyler,Freeman,Sporting Kansas City,F,55200.00,67700.00
Stefan,Frei,Seattle Sounders FC,GK,250000.08,262500.08
Alejandro,Fuenmayor,Houston Dynamo,D,85008.00,112508.00
Gilbert,Fuentes,San Jose Earthquakes,M,69999.96,81999.96
Raymon,Gaddis,Philadelphia Union,D,180000.00,182500.00
Jon,Gallagher,Atlanta United,F,67500.00,68750.00
Oscar Boniek,Garcia,Houston Dynamo,M,150000.00,165000.00
Kevin,Garcia,Houston Dynamo,D,68915.07,68915.07
Greg,Garza,Atlanta United,D,175008.00,175008.00
Shkelzen,Gashi,Colorado Rapids,F,1575000.00,1668750.00
Aly,Ghazal,Vancouver Whitecaps,M,575000.04,700566.71
Luis,Gil,Houston Dynamo,M,67500.00,67500.00
Sebastian,Giovinco,Toronto FC,F,5600000.00,7115555.67
Victor,Giro,Orlando City SC,D-M,90000.00,95312.50
Justen,Glad,Real Salt Lake,D,270000.00,291700.00
Jake,Gleeson,Portland Timbers,GK,120000.00,125166.67
Anibal,Godoy,San Jose Earthquakes,M,425000.04,473125.04
Alexi,Gomez,Minnesota United,M,300000.00,339450.00
Jesse,Gonzalez,FC Dallas,GK,187500.00,211500.00
Alan,Gordon,Chicago Fire,F,150000.00,155000.00
Chris,Goslin,Atlanta United,M,80000.00,84000.00
Mike,Grella,Columbus Crew,F,195300.00,197550.00
Julian,Gressel,Atlanta United,M,92500.00,111250.00
Adam,Grinwis,Orlando City SC,GK,67500.00,67500.00
Carlos,Gruezo,FC Dallas,M,595000.08,730750.08
Felipe,Gutierrez,Sporting Kansas City,M,1599999.96,1649999.96
Brad,Guzan,Atlanta United,GK,640008.00,700008.00
David,Guzman,Portland Timbers,M,219999.96,239999.96
Nick,Hagglund,Toronto FC,D,125004.00,134629.00
Marlon,Hairston,Colorado Rapids,M,144996.00,144996.00
Bill,Hamid,DC United,GK,67500.00,93175.00
Sam,Hamilton,Colorado Rapids,M,68254.20,68254.20
Jordan,Hamilton,Toronto FC,F,72930.38,100430.38
Niko,Hansen,Columbus Crew,F,68250.04,75750.04
Ian,Harkes,DC United,M,104500.00,137737.50
Jordan,Harvey,LAFC,D,150000.00,150000.00
Nicolas,Hasler,Chicago Fire,D-M,132000.00,147666.67
Guillermo,Hauche,New England Revolution,M-F,120000.00,135000.00
Jacori,Hayes,FC Dallas,M,68250.04,75750.04
Harrison,Heath,Minnesota United,M,69457.50,69457.50
Matt,Hedges,FC Dallas,D,500004.00,525004.00
Adam,Henley,Real Salt Lake,D,114999.96,122833.29
Doneil,Henry,Vancouver Whitecaps,D,140004.00,154237.71
Fabian,Herbers,Philadelphia Union,F-M,100008.00,100008.00
Zachary,Herivaux,New England Revolution,M,68906.25,83906.25
Jose Rafael,Hernandez,Atlanta United,D,120000.00,120000.00
Moises,Hernandez,FC Dallas,D,67500.00,67500.00
Jose,Hernandez,Real Salt Lake,M,67500.00,70875.00
Jason,Hernandez,Toronto FC,D,67500.00,67500.00
Yangel,Herrera,New York City FC,M,200000.04,200000.04
Aaron,Herrera,Real Salt Lake,D,67500.00,67500.00
Federico,Higuain,Columbus Crew,M,1100000.04,1100000.04
Cristian,Higuita,Orlando City SC,M,444996.00,581662.67
Mitch,Hildebrandt,Atlanta United,GK,67500.00,67500.00
Tomas,Hilliard-Arce,LA Galaxy,D,90000.00,113125.00
Danny,Hoesen,San Jose Earthquakes,F,465000.00,518000.00
Femi,Hollinger-Janzen,New England Revolution,F,67500.00,67500.00
Ryan,Hollingshead,FC Dallas,D-M,145000.00,145000.00
David,Horst,Real Salt Lake,D,125004.00,131629.00
Andre,Horta,LAFC,M,1100000.04,1198000.04
Alex,Horwath,Real Salt Lake,GK,67500.00,73362.50
Cedric,Hountondji,New York City FC,D,220000.08,258333.41
Tim,Howard,Colorado Rapids,GK,2000000.00,2475000.00
Erik,Hurtado,Vancouver Whitecaps,F/M,150000.00,156250.00
Baggio,Husidic,LA Galaxy,M,174999.96,174999.96
Jahmir,Hyka,San Jose Earthquakes,M,489996.00,539996.00
Romario,Ibarra,Minnesota United,M,500000.04,546250.04
Miguel,Ibarra,Minnesota United,M,300000.00,332322.00
Sebastien,Ibeagha,New York City FC,D,67500.00,67500.00
Zlatan,Ibrahimovic,LA Galaxy,F,1500000.00,1500000.00
Clint,Irwin,Toronto FC,GK,210000.00,221312.70
Andreas,Ivan,New York Red Bulls,M,240000.00,344100.00
Niki,Jackson,Colorado Rapids,F,54500.04,54500.04
Anthony,Jackson-Hamel,CF Montreal,F,140000.04,155000.04
Modou,Jadama,Portland Timbers,D,54500.04,54500.04
Adam,Jahn,Columbus Crew,F,97500.00,97500.00
Dejan,Jakovic,LAFC,D,150000.00,150000.00
Bradford,Jamieson,LA Galaxy,F,72765.00,72765.00
Lucas,Janson,Toronto FC,F,396000.00,449000.00
Jared,Jeffrey,DC United,M,114996.00,124996.00
Hector,Jimenez,Columbus Crew,M,159996.00,159996.00
Daniel,Johnson,Chicago Fire,M,68254.20,68254.20
Sean,Johnson,New York City FC,GK,250008.00,250008.00
Will,Johnson,Orlando City SC,M,434004.00,470004.00
Derrick,Jones,Philadelphia Union,M,70000.00,75900.00
Efrain,Juarez,Vancouver Whitecaps,D-M,525000.00,619833.33
Florian,Jungwirth,San Jose Earthquakes,D-M,500004.00,566671.07
Brent,Kallman,Minnesota United,D,82500.00,85791.67
Ola,Kamara,LA Galaxy,F,825000.00,925000.00
Kei,Kamara,Vancouver Whitecaps,F,1000000.00,1000000.00
Alec,Kann,Atlanta United,GK,94008.00,94008.00
Alex,Kapp,Minnesota United,GK,55654.20,55654.20
Johan,Kappelhof,Chicago Fire,D,555000.00,595000.00
Guram,Kashia,San Jose Earthquakes,D,549999.96,549999.96
Aleksandar,Katai,Chicago Fire,M,1200000.00,1320333.33
Mark-Anthony,Kaye,LAFC,M,69999.96,74999.96
Kim,Kee-Hee,Seattle Sounders FC,D,500004.00,632004.00
Muhamed,Keita,,F,324999.96,367291.71
Dane,Kelly,DC United,F,67500.00,69500.00
Taylor,Kemp,DC United,D,140000.00,140000.00
Jonathan,Kempin,Columbus Crew,GK,80256.00,80256.00
Logan,Ketterer,Columbus Crew,GK,67500.00,67500.00
Perry,Kitchen,LA Galaxy,D-M,450000.00,474166.67
Sacha,Kljestan,Orlando City SC,M,1025000.04,1100000.04
Brad,Knighton,New England Revolution,GK,105955.56,110955.56
Chris,Konopka,,GK,67500.00,67500.00
Aaron,Kovar,LAFC,M,69457.50,69657.50
Kevin,Kratz,Atlanta United,M,165000.00,179250.00
Damir,Kreilach,Real Salt Lake,M,900000.00,1013333.33
Ken,Krolicki,CF Montreal,M,54500.04,54500.04
Lagos,Kunga,Atlanta United,M-F,54500.04,58500.04
Ethan,Kutler,New York Red Bulls,D,54500.04,54500.04
Wan,Kuzain,Sporting Kansas City,M,67500.00,67500.00
Connor,Lade,New York Red Bulls,D,114000.00,120749.85
Roland,Lamah,FC Dallas,M,675000.00,818500.00
Matt,Lampson,Minnesota United,GK,100000.08,107500.08
Foster,Langsdorf,Portland Timbers,F,54500.04,54500.04
Jeff,Larentowicz,Atlanta United,M,210000.00,210000.00
Richie,Laryea,Orlando City SC,M,135000.00,164000.00
Ariel,Lassiter,LA Galaxy,F,67500.00,67500.00
Kemar,Lawrence,New York Red Bulls,D,150000.00,255600.00
Kelvin,Leerdam,Seattle Sounders FC,D,500000.04,575000.04
Wandrille,Lefevre,,D,109999.92,119499.92
Jose,Leiton,,F-M,67500.00,83000.00
Brooks,Lennon,Real Salt Lake,F,225000.00,237583.33
Brett,Levis,Vancouver Whitecaps,D,68250.00,70750.00
Jonathan,Lewis,New York City FC,F,90000.00,125500.00
Grant,Lillard,Chicago Fire,D,80000.04,82500.04
Nick,Lima,San Jose Earthquakes,D,93996.00,100200.03
Cam,Lindley,Orlando City SC,M,80000.04,88906.29
Jaylin,Lindsey,Sporting Kansas City,D,54504.00,67504.00
Sebastian,Lletget,LA Galaxy,M,240000.00,252666.67
Cristian,Lobato,Sporting Kansas City,M,240000.00,240000.00
Nicolas,Lodeiro,Seattle Sounders FC,M,1800000.00,2302500.00
Aaron,Long,New York Red Bulls,D,73125.00,73125.00
Luis,Lopez,LAFC,GK,70000.08,147500.08
Ricky,Lopez-Espin,Real Salt Lake,F,67500.00,76250.00
Evan,Louro,New York Red Bulls,GK,55654.20,55654.20
Daniel,Lovitz,CF Montreal,M,86625.00,86625.00
Ben,Lundgaard,Columbus Crew,GK,54500.04,54500.04
Adam,Lundkvist,Houston Dynamo,D,405000.00,433750.00
Charlie,Lyon,LAFC,GK,67500.00,67500.00
Larrys,Mabiala,Portland Timbers,D,750000.00,793333.33
Adolfo,Machado,Houston Dynamo,D,220008.00,236508.00
Cristhian,Machado,New England Revolution,D-M,132000.00,150512.50
Zac,MacMath,Colorado Rapids,GK,170000.00,170000.00
George,Malki,,D,68254.20,68254.20
Calum,Mallace,LAFC,M,80000.04,80000.04
Connor,Maloney,Columbus Crew,D,55654.20,55654.20
Michael,Mancienne,New England Revolution,D,1284768.00,1370268.00
Matteo,Mancosu,CF Montreal,F,700000.08,719541.75
Carter,Manley,Minnesota United,D,54500.04,54500.04
Mauro,Manotas,Houston Dynamo,F,264328.08,264328.08
JT,Marcinkowski,San Jose Earthquakes,GK,120000.00,132000.00
Paul,Marie,San Jose Earthquakes,D,54500.04,54500.04
Stefan,Marinovic,Vancouver Whitecaps,GK,150000.00,162562.50
Richie,Marquez,Philadelphia Union,D,145000.00,151430.00
Chad,Marshall,Seattle Sounders FC,D,300000.00,341250.00
Collin,Martin,Minnesota United,M,95004.00,95004.00
Josef,Martinez,Atlanta United,F,1270008.00,1387318.00
Enzo,Martinez,Colorado Rapids,M,67500.00,67500.00
Cristian,Martinez,Columbus Crew,M,68915.07,73415.07
Tomas,Martinez,Houston Dynamo,M,305004.00,487929.00
Felipe,Martins,Vancouver Whitecaps,M,425000.04,425000.04
Ronald,Matarrita,New York City FC,D,275000.04,395000.04
Darren,Mattocks,DC United,F,400000.00,416666.67
Aaron,Maund,Vancouver Whitecaps,D,180000.00,189437.50
Jimmy,Maurer,FC Dallas,GK,120000.00,122500.00
Chris,Mavinga,Toronto FC,D,500000.04,563333.37
Olivier,Mbaizo,Philadelphia Union,D,67500.00,67500.00
Jack,McBean,Colorado Rapids,F,68906.25,68906.25
Chris,McCann,Atlanta United,M,560000.00,588000.00
John,McCarthy,Philadelphia Union,GK,95000.00,104250.00
Dax,McCarty,Chicago Fire,M,700000.08,712500.08
Jordan,McCrary,Seattle Sounders FC,D,67500.00,67500.00
Jake,McGuire,Philadelphia Union,GK,55654.20,55654.20
Kendall,McIntosh,Portland Timbers,GK,55650.00,55650.00
Mark,McKenzie,Philadelphia Union,D,54500.04,64500.04
Patrick,McLain,Chicago Fire,GK,67500.00,67500.00
Thomas,McNamara,New York City FC,M,199999.92,199999.92
Ryan,Meara,New York Red Bulls,GK,120000.00,125000.00
Jesus,Medina,New York City FC,M,650000.04,770833.37
Jimmy,Medranda,Sporting Kansas City,D,140004.00,140004.00
Haris,Medunjanin,Philadelphia Union,M,500004.00,545004.00
Thomas,Meilleur-Giguere,CF Montreal,D,54500.00,57625.00
Lucas,Melano,Portland Timbers,F,840000.00,840000.00
Tim,Melia,Sporting Kansas City,GK,300000.00,316666.67
Sean,Melvin,Vancouver Whitecaps,GK,54500.04,54500.04
Jonathan,Mensah,Columbus Crew,D,774996.00,868996.00
Justin,Meram,Columbus Crew,M,550008.00,578758.00
Bryan,Meredith,Seattle Sounders FC,GK,67500.00,67500.00
Nicolas,Mezquida,Vancouver Whitecaps,F-M,130000.08,130000.08
Djordje,Mihailovic,Chicago Fire,M,96000.04,96000.04
Tyler,Miller,LAFC,GK,68915.07,68915.07
Eric,Miller,Minnesota United,D,84997.97,105997.97
Roy,Miller,Portland Timbers,D,150000.00,150000.00
Ben,Mines,New York Red Bulls,M,54504.00,60518.00
Bruno,Miranda,DC United,F,67500.00,71976.09
Antonio,Mlinar Delamea,New England Revolution,D,400008.00,400008.00
Kevin,Molino,Minnesota United,M,425004.00,477504.00
Drew,Moor,Toronto FC,D,350004.00,350004.00
Joseph,Mora,DC United,D,90000.00,104250.00
Maxi,Moralez,New York City FC,M,2000000.04,2000000.04
Junior,Moreno,DC United,M,120000.00,139500.00
Ashtone,Morgan,Toronto FC,D,120000.00,121500.00
Jordan,Morris,Seattle Sounders FC,F,222000.00,234500.00
Justin,Morrow,Toronto FC,D,300000.00,300000.00
Santiago,Mosquera,FC Dallas,M,450000.00,541400.00
Joao,Moutinho,LAFC,D,129999.96,169999.96
Yura,Movsisyan,Chicago Fire,F,1850000.00,2073750.00
Chris,Mueller,Orlando City SC,F,84999.96,98749.96
Luke,Mulholland,Real Salt Lake,M,173250.00,173250.00
Patrick,Mullins,Columbus Crew,F,249996.00,249996.00
Michael,Murillo,New York Red Bulls,D,80004.00,88754.00
James,Murphy,LAFC,M,67500.00,87500.00
Danny,Musovski,San Jose Earthquakes,F,54500.04,54500.04
Jordon,Mutch,Vancouver Whitecaps,M,156000.00,284166.67
Alex,Muyl,New York Red Bulls,F,110000.00,114000.00
Chance,Myers,,D,175008.00,175008.00
Darlington,Nagbe,Atlanta United,F-M,605000.00,620000.00
Adam,Najem,Philadelphia Union,M,71500.04,71500.04
Lamar,Neagle,Seattle Sounders FC,F-M,96000.00,99000.00
Michael,Nelson,Houston Dynamo,GK,54500.04,54500.04
Krisztian,Nemeth,Sporting Kansas City,F,900000.00,1007666.67
Jakob,Nerwinski,Vancouver Whitecaps,D,67500.00,71625.00
Lee,Nguyen,LAFC,M,500000.00,500000.00
Sam,Nicholson,Colorado Rapids,M,265008.00,311456.00
